"temperature","num_people","is_weekend","is_start_of_semester","is_during_semester","day_of_wk","month","hour_of_day","lag_1_day","lag_1_week","public_holiday"
67,23.75,"0","0","0","Thursday","July","14",22,27.75,"FALSE"
67,21.5,"0","0","0","Thursday","July","14",28,28,"FALSE"
57.11,23.5,"0","0","0","Thursday","July","15",29.5,25.3333333333333,"FALSE"
57.11,31,"0","0","0","Thursday","July","15",28,33,"FALSE"
57.11,32.5,"0","0","0","Thursday","July","16",36.25,34.25,"FALSE"
57.11,41.5,"0","0","0","Thursday","July","16",36.5,39,"FALSE"
57.11,54.3333333333333,"0","0","0","Thursday","July","17",41.25,39,"FALSE"
57.11,52,"0","0","0","Thursday","July","17",42.5,37.5,"FALSE"
57.11,44.25,"0","0","0","Thursday","July","18",37.5,38.75,"FALSE"
57.11,55.5,"0","0","0","Thursday","July","18",39.5,42.5,"FALSE"
57.11,45.75,"0","0","0","Thursday","July","19",36.25,43,"FALSE"
57.11,43,"0","0","0","Thursday","July","19",37.5,40.5,"FALSE"
57.11,35.25,"0","0","0","Thursday","July","20",39.25,43.5,"FALSE"
57.11,39.5,"0","0","0","Thursday","July","20",44.5,43.5,"FALSE"
56.54,39.5,"0","0","0","Thursday","July","21",37.5,41.25,"FALSE"
56.54,42.5,"0","0","0","Thursday","July","21",35.5,40,"FALSE"
56.67,39.25,"0","0","0","Thursday","July","22",37.75,44,"FALSE"
56.67,37.5,"0","0","0","Thursday","July","22",32,34,"FALSE"
56.67,35.5,"0","0","0","Thursday","July","23",25,29.5,"FALSE"
56.67,27,"0","0","0","Thursday","July","23",28.5,16,"FALSE"
56.39,21.2,"0","0","0","Friday","July","0",22,12.2,"FALSE"
56.39,10,"0","0","0","Friday","July","0",8,8.5,"FALSE"
56,2.5,"0","0","0","Friday","July","1",0.75,1.25,"FALSE"
56,0,"0","0","0","Friday","July","1",0,0,"FALSE"
55.39,0,"0","0","0","Friday","July","2",0.333333333333333,0,"FALSE"
55.39,0,"0","0","0","Friday","July","2",0,0,"FALSE"
55,0.5,"0","0","0","Friday","July","3",0.25,0,"FALSE"
55,0,"0","0","0","Friday","July","3",0,0,"FALSE"
55.39,1.5,"0","0","0","Friday","July","4",0,0,"FALSE"
55.39,1,"0","0","0","Friday","July","4",0.5,0.5,"FALSE"
55.39,1,"0","0","0","Friday","July","5",0.75,0.75,"FALSE"
55.39,4,"0","0","0","Friday","July","5",4,1.5,"FALSE"
55.06,9.25,"0","0","0","Friday","July","6",9.75,8,"FALSE"
55.06,11.5,"0","0","0","Friday","July","6",12,10,"FALSE"
55.06,11.75,"0","0","0","Friday","July","7",19,13.25,"FALSE"
55.06,17,"0","0","0","Friday","July","7",19.5,11,"FALSE"
55.61,22.25,"0","0","0","Friday","July","8",21.25,16,"FALSE"
55.61,17.5,"0","0","0","Friday","July","8",16.5,21.5,"FALSE"
58,15.75,"0","0","0","Friday","July","9",17.75,23.25,"FALSE"
58,26.5,"0","0","0","Friday","July","9",20.5,27.5,"FALSE"
60.34,25.75,"0","0","0","Friday","July","10",25.5,25,"FALSE"
60.34,25,"0","0","0","Friday","July","10",24.5,29,"FALSE"
60.9,30.5,"0","0","0","Friday","July","11",21.25,28,"FALSE"
60.9,32.5,"0","0","0","Friday","July","11",23.5,30.5,"FALSE"
63.28,29.6666666666667,"0","0","0","Friday","July","12",26.5,27.25,"FALSE"
63.28,26.5,"0","0","0","Friday","July","12",31,26,"FALSE"
64,25.25,"0","0","0","Friday","July","13",26.5,23.75,"FALSE"
64,27,"0","0","0","Friday","July","13",29,27,"FALSE"
64.23,26,"0","0","0","Friday","July","14",23.75,25.75,"FALSE"
64.23,27,"0","0","0","Friday","July","14",21.5,27,"FALSE"
64.77,28.75,"0","0","0","Friday","July","15",23.5,33.75,"FALSE"
64.77,27.5,"0","0","0","Friday","July","15",31,36,"FALSE"
57.72,34.75,"0","0","0","Friday","July","16",32.5,42,"FALSE"
57.72,34.5,"0","0","0","Friday","July","16",41.5,40.5,"FALSE"
57.72,38.5,"0","0","0","Friday","July","17",54.3333333333333,38,"FALSE"
57.72,37.5,"0","0","0","Friday","July","17",52,43,"FALSE"
57.72,38.25,"0","0","0","Friday","July","18",44.25,40,"FALSE"
57.72,32,"0","0","0","Friday","July","18",55.5,39,"FALSE"
57.72,34.25,"0","0","0","Friday","July","19",45.75,46.3333333333333,"FALSE"
57.72,34.5,"0","0","0","Friday","July","19",43,42,"FALSE"
57.72,29.5,"0","0","0","Friday","July","20",35.25,42.25,"FALSE"
57.72,29,"0","0","0","Friday","July","20",39.5,45.5,"FALSE"
57.33,31,"0","0","0","Friday","July","21",39.5,38.5,"FALSE"
57.33,32,"0","0","0","Friday","July","21",42.5,41,"FALSE"
57.06,33.25,"0","0","0","Friday","July","22",39.25,38,"FALSE"
57.06,20.5,"0","0","0","Friday","July","22",37.5,28.5,"FALSE"
56.95,2.5,"0","0","0","Friday","July","23",35.5,6.5,"FALSE"
56.95,1,"0","0","0","Friday","July","23",27,1.5,"FALSE"
56.61,0.4,"1","0","0","Saturday","July","0",21.2,0.6,"FALSE"
56.61,0,"1","0","0","Saturday","July","0",10,0,"FALSE"
56.67,0,"1","0","0","Saturday","July","1",2.5,0.5,"FALSE"
56.67,0,"1","0","0","Saturday","July","1",0,0.5,"FALSE"
56.39,0.25,"1","0","0","Saturday","July","2",0,0.25,"FALSE"
56.39,0,"1","0","0","Saturday","July","2",0,0,"FALSE"
56.72,0,"1","0","0","Saturday","July","3",0.5,0,"FALSE"
56.72,0,"1","0","0","Saturday","July","3",0,0,"FALSE"
56,0.25,"1","0","0","Saturday","July","4",1.5,0,"FALSE"
56,0,"1","0","0","Saturday","July","4",1,0,"FALSE"
55.72,1.25,"1","0","0","Saturday","July","5",1,1.75,"FALSE"
55.72,1,"1","0","0","Saturday","July","5",4,0,"FALSE"
56,1.33333333333333,"1","0","0","Saturday","July","6",9.25,0,"FALSE"
56,1,"1","0","0","Saturday","July","6",11.5,0,"FALSE"
56.39,2.25,"1","0","0","Saturday","July","7",11.75,2.25,"FALSE"
56.39,2.5,"1","0","0","Saturday","July","7",17,1,"FALSE"
55.95,8.25,"1","0","0","Saturday","July","8",22.25,12,"FALSE"
55.95,11,"1","0","0","Saturday","July","8",17.5,17,"FALSE"
56.61,12.5,"1","0","0","Saturday","July","9",15.75,18.5,"FALSE"
56.61,20.5,"1","0","0","Saturday","July","9",26.5,20,"FALSE"
58.67,20.5,"1","0","0","Saturday","July","10",25.75,31.5,"FALSE"
58.67,20,"1","0","0","Saturday","July","10",25,33,"FALSE"
60.23,24.25,"1","0","0","Saturday","July","11",30.5,34.25,"FALSE"
60.23,22,"1","0","0","Saturday","July","11",32.5,28,"FALSE"
61.34,19.5,"1","0","0","Saturday","July","12",29.6666666666667,25.5,"FALSE"
61.34,23,"1","0","0","Saturday","July","12",26.5,28.5,"FALSE"
61.39,25.5,"1","0","0","Saturday","July","13",25.25,31,"FALSE"
61.39,22.5,"1","0","0","Saturday","July","13",27,27.5,"FALSE"
61.67,28,"1","0","0","Saturday","July","14",26,27.5,"FALSE"
61.67,23,"1","0","0","Saturday","July","14",27,26.5,"FALSE"
62.61,23.25,"1","0","0","Saturday","July","15",28.75,23,"FALSE"
62.61,25,"1","0","0","Saturday","July","15",27.5,30,"FALSE"
62.61,26,"1","0","0","Saturday","July","16",34.75,24.75,"FALSE"
62.61,29,"1","0","0","Saturday","July","16",34.5,29,"FALSE"
58.09,32.75,"1","0","0","Saturday","July","17",38.5,31.75,"FALSE"
58.09,30.5,"1","0","0","Saturday","July","17",37.5,30.5,"FALSE"
58.09,28.75,"1","0","0","Saturday","July","18",38.25,31.75,"FALSE"
58.09,26.5,"1","0","0","Saturday","July","18",32,32,"FALSE"
58.09,25,"1","0","0","Saturday","July","19",34.25,35.75,"FALSE"
58.09,25,"1","0","0","Saturday","July","19",34.5,40.5,"FALSE"
58.09,22.25,"1","0","0","Saturday","July","20",29.5,37.5,"FALSE"
58.09,30,"1","0","0","Saturday","July","20",29,28.5,"FALSE"
57.72,37,"1","0","0","Saturday","July","21",31,30.25,"FALSE"
57.72,31.5,"1","0","0","Saturday","July","21",32,26.5,"FALSE"
58,29.5,"1","0","0","Saturday","July","22",33.25,29.75,"FALSE"
58,22.5,"1","0","0","Saturday","July","22",20.5,27.5,"FALSE"
57.09,7,"1","0","0","Saturday","July","23",2.5,3.25,"FALSE"
57.09,0.5,"1","0","0","Saturday","July","23",1,0.5,"FALSE"
57,0.2,"1","0","0","Sunday","July","0",0.4,0.4,"FALSE"
57,0,"1","0","0","Sunday","July","0",0,1,"FALSE"
57,0.25,"1","0","0","Sunday","July","1",0,0.25,"FALSE"
57,0,"1","0","0","Sunday","July","1",0,0,"FALSE"
57,0.25,"1","0","0","Sunday","July","2",0.25,0,"FALSE"
57,0,"1","0","0","Sunday","July","2",0,0,"FALSE"
57,0,"1","0","0","Sunday","July","3",0,0.25,"FALSE"
57,0,"1","0","0","Sunday","July","3",0,0,"FALSE"
57,1,"1","0","0","Sunday","July","4",0.25,0.5,"FALSE"
57,0,"1","0","0","Sunday","July","4",0,1,"FALSE"
57.33,0,"1","0","0","Sunday","July","5",1.25,1.25,"FALSE"
57.33,0,"1","0","0","Sunday","July","5",1,1,"FALSE"
57,0,"1","0","0","Sunday","July","6",1.33333333333333,0.5,"FALSE"
57,0,"1","0","0","Sunday","July","6",1,1,"FALSE"
58,0,"1","0","0","Sunday","July","7",2.25,0.25,"FALSE"
58,0.5,"1","0","0","Sunday","July","7",2.5,2,"FALSE"
58,6,"1","0","0","Sunday","July","8",8.25,8.75,"FALSE"
58,8,"1","0","0","Sunday","July","8",11,12.5,"FALSE"
58.67,14.25,"1","0","0","Sunday","July","9",12.5,20,"FALSE"
58.67,17,"1","0","0","Sunday","July","9",20.5,16,"FALSE"
59.28,16.5,"1","0","0","Sunday","July","10",20.5,21,"FALSE"
59.28,19,"1","0","0","Sunday","July","10",20,24,"FALSE"
60.95,20.5,"1","0","0","Sunday","July","11",24.25,29,"FALSE"
60.95,14,"1","0","0","Sunday","July","11",22,30.5,"FALSE"
61.61,24.5,"1","0","0","Sunday","July","12",19.5,29.5,"FALSE"
61.61,26,"1","0","0","Sunday","July","12",23,22,"FALSE"
62.95,21.75,"1","0","0","Sunday","July","13",25.5,30,"FALSE"
62.95,26,"1","0","0","Sunday","July","13",22.5,15.5,"FALSE"
63.95,27.5,"1","0","0","Sunday","July","14",28,24.5,"FALSE"
63.95,20.5,"1","0","0","Sunday","July","14",23,23,"FALSE"
63.91,22.5,"1","0","0","Sunday","July","15",23.25,24,"FALSE"
63.91,27.5,"1","0","0","Sunday","July","15",25,22.5,"FALSE"
65,29,"1","0","0","Sunday","July","16",26,21,"FALSE"
65,25,"1","0","0","Sunday","July","16",29,20,"FALSE"
62.28,30,"1","0","0","Sunday","July","17",32.75,28.25,"FALSE"
62.28,20.5,"1","0","0","Sunday","July","17",30.5,26.5,"FALSE"
62.28,20.25,"1","0","0","Sunday","July","18",28.75,22,"FALSE"
62.28,22,"1","0","0","Sunday","July","18",26.5,27.5,"FALSE"
61.33,32.25,"1","0","0","Sunday","July","19",25,26.75,"FALSE"
61.33,26.5,"1","0","0","Sunday","July","19",25,21,"FALSE"
61.33,31,"1","0","0","Sunday","July","20",22.25,22.5,"FALSE"
61.33,44,"1","0","0","Sunday","July","20",30,26,"FALSE"
60.58,30.5,"1","0","0","Sunday","July","21",37,26.75,"FALSE"
60.33,27,"1","0","0","Sunday","July","21",31.5,33,"FALSE"
60.33,25,"1","0","0","Sunday","July","22",29.5,26.75,"FALSE"
60.33,26,"1","0","0","Sunday","July","22",22.5,19,"FALSE"
60,21,"1","0","0","Sunday","July","23",7,16.5,"FALSE"
60,12,"1","0","0","Sunday","July","23",0.5,11.5,"FALSE"
60,10.2,"0","0","0","Monday","August","0",0.2,9.8,"FALSE"
60,6.5,"0","0","0","Monday","August","0",0,4.5,"FALSE"
59.61,0.75,"0","0","0","Monday","August","1",0.25,1,"FALSE"
59.61,0,"0","0","0","Monday","August","1",0,0,"FALSE"
59.61,0,"0","0","0","Monday","August","2",0.25,0,"FALSE"
59.61,0,"0","0","0","Monday","August","2",0,0,"FALSE"
60,0,"0","0","0","Monday","August","3",0,0.25,"FALSE"
60,0,"0","0","0","Monday","August","3",0,0,"FALSE"
59.61,0.25,"0","0","0","Monday","August","4",1,0.25,"FALSE"
59.61,1,"0","0","0","Monday","August","4",0,0,"FALSE"
59.61,0.25,"0","0","0","Monday","August","5",0,0.25,"FALSE"
59.61,1,"0","0","0","Monday","August","5",0,1.5,"FALSE"
60,5.25,"0","0","0","Monday","August","6",0,7.25,"FALSE"
60,8,"0","0","0","Monday","August","6",0,11.5,"FALSE"
60,11,"0","0","0","Monday","August","7",0,10.25,"FALSE"
60,12.5,"0","0","0","Monday","August","7",0.5,15.5,"FALSE"
60.67,17.25,"0","0","0","Monday","August","8",6,16.75,"FALSE"
60.67,23.5,"0","0","0","Monday","August","8",8,18,"FALSE"
61.28,18.75,"0","0","0","Monday","August","9",14.25,20,"FALSE"
61.28,23.5,"0","0","0","Monday","August","9",17,22.5,"FALSE"
61.56,21,"0","0","0","Monday","August","10",16.5,24,"FALSE"
61.56,22.5,"0","0","0","Monday","August","10",19,25.5,"FALSE"
62.61,24.75,"0","0","0","Monday","August","11",20.5,23.25,"FALSE"
62.61,35.5,"0","0","0","Monday","August","11",14,30.5,"FALSE"
62.61,28.75,"0","0","0","Monday","August","12",24.5,30,"FALSE"
62.61,22,"0","0","0","Monday","August","12",26,19,"FALSE"
63,23.75,"0","0","0","Monday","August","13",21.75,24.75,"FALSE"
63,25,"0","0","0","Monday","August","13",26,25.5,"FALSE"
63.37,19.5,"0","0","0","Monday","August","14",27.5,27,"FALSE"
63.37,19,"0","0","0","Monday","August","14",20.5,25,"FALSE"
63.95,27.25,"0","0","0","Monday","August","15",22.5,30.75,"FALSE"
63.95,25,"0","0","0","Monday","August","15",27.5,31,"FALSE"
63.95,35.75,"0","0","0","Monday","August","16",29,32,"FALSE"
63.95,35.5,"0","0","0","Monday","August","16",25,39,"FALSE"
63.33,48.5,"0","0","0","Monday","August","17",30,33.25,"FALSE"
63.33,51,"0","0","0","Monday","August","17",20.5,36.5,"FALSE"
59.33,49.5,"0","0","0","Monday","August","18",20.25,38,"FALSE"
59.33,52.5,"0","0","0","Monday","August","18",22,42,"FALSE"
59.33,47.75,"0","0","0","Monday","August","19",32.25,58,"FALSE"
59.33,48.5,"0","0","0","Monday","August","19",26.5,46.5,"FALSE"
59.33,48.25,"0","0","0","Monday","August","20",31,39.25,"FALSE"
59.33,52,"0","0","0","Monday","August","20",44,42,"FALSE"
59.33,47.25,"0","0","0","Monday","August","21",30.5,39,"FALSE"
59.33,40.5,"0","0","0","Monday","August","21",27,41,"FALSE"
58.54,34.5,"0","0","0","Monday","August","22",25,38,"FALSE"
58.54,35,"0","0","0","Monday","August","22",26,33.5,"FALSE"
58.54,21,"0","0","0","Monday","August","23",21,33,"FALSE"
58.54,18.5,"0","0","0","Monday","August","23",12,29.5,"FALSE"
57.72,13,"0","0","0","Tuesday","August","0",10.2,22,"FALSE"
57.72,8,"0","0","0","Tuesday","August","0",6.5,17,"FALSE"
57.54,1.75,"0","0","0","Tuesday","August","1",0.75,2,"FALSE"
57.54,0,"0","0","0","Tuesday","August","1",0,0,"FALSE"
57.39,0.5,"0","0","0","Tuesday","August","2",0,0,"FALSE"
57.39,0,"0","0","0","Tuesday","August","2",0,0,"FALSE"
56.67,0,"0","0","0","Tuesday","August","3",0,0,"FALSE"
56.67,0,"0","0","0","Tuesday","August","3",0,0,"FALSE"
57,0,"0","0","0","Tuesday","August","4",0.25,0.75,"FALSE"
57,1.5,"0","0","0","Tuesday","August","4",1,2.5,"FALSE"
57,1.75,"0","0","0","Tuesday","August","5",0.25,1.75,"FALSE"
57,2.5,"0","0","0","Tuesday","August","5",1,2,"FALSE"
57,11,"0","0","0","Tuesday","August","6",5.25,8.5,"FALSE"
57,12.5,"0","0","0","Tuesday","August","6",8,15.5,"FALSE"
57,11,"0","0","0","Tuesday","August","7",11,16.75,"FALSE"
57,14.5,"0","0","0","Tuesday","August","7",12.5,19.5,"FALSE"
57.28,20.5,"0","0","0","Tuesday","August","8",17.25,23.5,"FALSE"
57.28,20.5,"0","0","0","Tuesday","August","8",23.5,20.5,"FALSE"
57.67,18,"0","0","0","Tuesday","August","9",18.75,20.75,"FALSE"
57.67,19,"0","0","0","Tuesday","August","9",23.5,21.5,"FALSE"
58.67,20.5,"0","0","0","Tuesday","August","10",21,24.25,"FALSE"
58.67,26,"0","0","0","Tuesday","August","10",22.5,25.5,"FALSE"
60,28.5,"0","0","0","Tuesday","August","11",24.75,25.25,"FALSE"
60,32,"0","0","0","Tuesday","August","11",35.5,19,"FALSE"
61.28,30.5,"0","0","0","Tuesday","August","12",28.75,28,"FALSE"
61.28,33.5,"0","0","0","Tuesday","August","12",22,20,"FALSE"
61.67,24.6666666666667,"0","0","0","Tuesday","August","13",23.75,26.25,"FALSE"
61.67,21,"0","0","0","Tuesday","August","13",25,29,"FALSE"
62.95,21,"0","0","0","Tuesday","August","14",19.5,28.5,"FALSE"
62.95,16.5,"0","0","0","Tuesday","August","14",19,28,"FALSE"
63.39,29.5,"0","0","0","Tuesday","August","15",27.25,33,"FALSE"
63.39,31.5,"0","0","0","Tuesday","August","15",25,31.5,"FALSE"
63,36,"0","0","0","Tuesday","August","16",35.75,39.5,"FALSE"
63,40.5,"0","0","0","Tuesday","August","16",35.5,46.5,"FALSE"
63,45.5,"0","0","0","Tuesday","August","17",48.5,49.5,"FALSE"
63,42,"0","0","0","Tuesday","August","17",51,33,"FALSE"
60.05,42,"0","0","0","Tuesday","August","18",49.5,41,"FALSE"
60.05,47.5,"0","0","0","Tuesday","August","18",52.5,52.5,"FALSE"
60.05,43.75,"0","0","0","Tuesday","August","19",47.75,51.25,"FALSE"
60.05,53,"0","0","0","Tuesday","August","19",48.5,45.5,"FALSE"
58.72,50.25,"0","0","0","Tuesday","August","20",48.25,43.25,"FALSE"
58.72,58,"0","0","0","Tuesday","August","20",52,44,"FALSE"
57.06,52.75,"0","0","0","Tuesday","August","21",47.25,48.5,"FALSE"
57.06,39,"0","0","0","Tuesday","August","21",40.5,39,"FALSE"
56.67,27.25,"0","0","0","Tuesday","August","22",34.5,33,"FALSE"
56.67,34,"0","0","0","Tuesday","August","22",35,28,"FALSE"
57,26.5,"0","0","0","Tuesday","August","23",21,30.25,"FALSE"
57,16.5,"0","0","0","Tuesday","August","23",18.5,19,"FALSE"
57.61,10,"0","0","0","Wednesday","August","0",13,12.8,"FALSE"
57.61,7.5,"0","0","0","Wednesday","August","0",8,6.5,"FALSE"
58,2,"0","0","0","Wednesday","August","1",1.75,1.75,"FALSE"
58,0.5,"0","0","0","Wednesday","August","1",0,0,"FALSE"
57.54,0.25,"0","0","0","Wednesday","August","2",0.5,0,"FALSE"
57.54,0,"0","0","0","Wednesday","August","2",0,0,"FALSE"
57.33,0,"0","0","0","Wednesday","August","3",0,0,"FALSE"
57.33,0,"0","0","0","Wednesday","August","3",0,0,"FALSE"
57.72,0,"0","0","0","Wednesday","August","4",0,0.25,"FALSE"
57.72,0,"0","0","0","Wednesday","August","4",1.5,1,"FALSE"
57.33,1,"0","0","0","Wednesday","August","5",1.75,1.75,"FALSE"
57.33,3.5,"0","0","0","Wednesday","August","5",2.5,3.5,"FALSE"
57.61,11.5,"0","0","0","Wednesday","August","6",11,13.5,"FALSE"
57.61,16.5,"0","0","0","Wednesday","August","6",12.5,17,"FALSE"
58,14.75,"0","0","0","Wednesday","August","7",11,13.25,"FALSE"
58,15.5,"0","0","0","Wednesday","August","7",14.5,14.5,"FALSE"
58.28,19.25,"0","0","0","Wednesday","August","8",20.5,20.75,"FALSE"
58.28,21.5,"0","0","0","Wednesday","August","8",20.5,21,"FALSE"
58.95,21,"0","0","0","Wednesday","August","9",18,20,"FALSE"
58.95,27.5,"0","0","0","Wednesday","August","9",19,18,"FALSE"
59.61,21.25,"0","0","0","Wednesday","August","10",20.5,25.5,"FALSE"
59.61,22,"0","0","0","Wednesday","August","10",26,25,"FALSE"
61.67,21.3333333333333,"0","0","0","Wednesday","August","11",28.5,21,"FALSE"
61.67,21.5,"0","0","0","Wednesday","August","11",32,25,"FALSE"
63.34,25.5,"0","0","0","Wednesday","August","12",30.5,23.25,"FALSE"
63.34,21,"0","0","0","Wednesday","August","12",33.5,31,"FALSE"
63,24.75,"0","0","0","Wednesday","August","13",24.6666666666667,24.75,"FALSE"
63,23.5,"0","0","0","Wednesday","August","13",21,23,"FALSE"
63,25,"0","0","0","Wednesday","August","14",21,22,"FALSE"
63,26,"0","0","0","Wednesday","August","14",16.5,28,"FALSE"
63,25.5,"0","0","0","Wednesday","August","15",29.5,29.5,"FALSE"
63,23,"0","0","0","Wednesday","August","15",31.5,28,"FALSE"
58,33.5,"0","0","0","Wednesday","August","16",36,36.25,"FALSE"
58,36,"0","0","0","Wednesday","August","16",40.5,36.5,"FALSE"
58,49.25,"0","0","0","Wednesday","August","17",45.5,41.25,"FALSE"
58,54.5,"0","0","0","Wednesday","August","17",42,42.5,"FALSE"
58,52.75,"0","0","0","Wednesday","August","18",42,37.5,"FALSE"
58,42.5,"0","0","0","Wednesday","August","18",47.5,39.5,"FALSE"
57.54,51.5,"0","0","0","Wednesday","August","19",43.75,36.25,"FALSE"
57.54,36.5,"0","0","0","Wednesday","August","19",53,37.5,"FALSE"
57.33,37.3333333333333,"0","0","0","Wednesday","August","20",50.25,39.25,"FALSE"
57.33,42,"0","0","0","Wednesday","August","20",58,44.5,"FALSE"
57.33,39.25,"0","0","0","Wednesday","August","21",52.75,37.5,"FALSE"
57.33,45.5,"0","0","0","Wednesday","August","21",39,35.5,"FALSE"
57,38.25,"0","0","0","Wednesday","August","22",27.25,37.75,"FALSE"
57,33,"0","0","0","Wednesday","August","22",34,32,"FALSE"
57,21.5,"0","0","0","Wednesday","August","23",26.5,25,"FALSE"
57,20,"0","0","0","Wednesday","August","23",16.5,28.5,"FALSE"
56.61,20.6,"0","0","0","Thursday","August","0",10,22,"FALSE"
56.61,8.5,"0","0","0","Thursday","August","0",7.5,8,"FALSE"
57,2,"0","0","0","Thursday","August","1",2,0.75,"FALSE"
57,0,"0","0","0","Thursday","August","1",0.5,0,"FALSE"
56.39,0,"0","0","0","Thursday","August","2",0.25,0.333333333333333,"FALSE"
56.39,0,"0","0","0","Thursday","August","2",0,0,"FALSE"
56,0.25,"0","0","0","Thursday","August","3",0,0.25,"FALSE"
56,0,"0","0","0","Thursday","August","3",0,0,"FALSE"
56,0,"0","0","0","Thursday","August","4",0,0,"FALSE"
56,0.5,"0","0","0","Thursday","August","4",0,0.5,"FALSE"
56,2.5,"0","0","0","Thursday","August","5",1,0.75,"FALSE"
56,2.5,"0","0","0","Thursday","August","5",3.5,4,"FALSE"
55.61,8.75,"0","0","0","Thursday","August","6",11.5,9.75,"FALSE"
55.61,14.5,"0","0","0","Thursday","August","6",16.5,12,"FALSE"
55.61,15,"0","0","0","Thursday","August","7",14.75,19,"FALSE"
55.61,13,"0","0","0","Thursday","August","7",15.5,19.5,"FALSE"
56,20.5,"0","0","0","Thursday","August","8",19.25,21.25,"FALSE"
56,27.5,"0","0","0","Thursday","August","8",21.5,16.5,"FALSE"
56,30.75,"0","0","0","Thursday","August","9",21,17.75,"FALSE"
56,32.5,"0","0","0","Thursday","August","9",27.5,20.5,"FALSE"
56.61,27.5,"0","0","0","Thursday","August","10",21.25,25.5,"FALSE"
56.61,29.5,"0","0","0","Thursday","August","10",22,24.5,"FALSE"
57.28,26,"0","0","0","Thursday","August","11",21.3333333333333,21.25,"FALSE"
57.28,26,"0","0","0","Thursday","August","11",21.5,23.5,"FALSE"
59.28,30.25,"0","0","0","Thursday","August","12",25.5,26.5,"FALSE"
59.28,28,"0","0","0","Thursday","August","12",21,31,"FALSE"
59.61,21.3333333333333,"0","0","0","Thursday","August","13",24.75,26.5,"FALSE"
59.61,21.5,"0","0","0","Thursday","August","13",23.5,29,"FALSE"
59,21.5,"0","0","0","Thursday","August","14",25,23.75,"FALSE"
59,24.5,"0","0","0","Thursday","August","14",26,21.5,"FALSE"
57,26.5,"0","0","0","Thursday","August","15",25.5,23.5,"FALSE"
57,26,"0","0","0","Thursday","August","15",23,31,"FALSE"
57,28,"0","0","0","Thursday","August","16",33.5,32.5,"FALSE"
57,34,"0","0","0","Thursday","August","16",36,41.5,"FALSE"
57,40,"0","0","0","Thursday","August","17",49.25,54.3333333333333,"FALSE"
57,41.5,"0","0","0","Thursday","August","17",54.5,52,"FALSE"
57,41.5,"0","0","0","Thursday","August","18",52.75,44.25,"FALSE"
57,47,"0","0","0","Thursday","August","18",42.5,55.5,"FALSE"
57,48.25,"0","0","0","Thursday","August","19",51.5,45.75,"FALSE"
57,44,"0","0","0","Thursday","August","19",36.5,43,"FALSE"
57,39.5,"0","0","0","Thursday","August","20",37.3333333333333,35.25,"FALSE"
57,48.5,"0","0","0","Thursday","August","20",42,39.5,"FALSE"
57.33,52,"0","0","0","Thursday","August","21",39.25,39.5,"FALSE"
57.33,50.5,"0","0","0","Thursday","August","21",45.5,42.5,"FALSE"
58,33,"0","0","0","Thursday","August","22",38.25,39.25,"FALSE"
58,32.5,"0","0","0","Thursday","August","22",33,37.5,"FALSE"
58.09,22.75,"0","0","0","Thursday","August","23",21.5,35.5,"FALSE"
58.09,21,"0","0","0","Thursday","August","23",20,27,"FALSE"
58.33,19.25,"0","0","0","Friday","August","0",20.6,21.2,"FALSE"
58.33,11.5,"0","0","0","Friday","August","0",8.5,10,"FALSE"
58,2.75,"0","0","0","Friday","August","1",2,2.5,"FALSE"
58,0,"0","0","0","Friday","August","1",0,0,"FALSE"
58,0,"0","0","0","Friday","August","2",0,0,"FALSE"
58,0,"0","0","0","Friday","August","2",0,0,"FALSE"
58.46,0,"0","0","0","Friday","August","3",0.25,0.5,"FALSE"
58.46,0,"0","0","0","Friday","August","3",0,0,"FALSE"
57.39,0,"0","0","0","Friday","August","4",0,1.5,"FALSE"
57.39,0.5,"0","0","0","Friday","August","4",0.5,1,"FALSE"
57,1,"0","0","0","Friday","August","5",2.5,1,"FALSE"
57,0.5,"0","0","0","Friday","August","5",2.5,4,"FALSE"
57,5.5,"0","0","0","Friday","August","6",8.75,9.25,"FALSE"
57,10.5,"0","0","0","Friday","August","6",14.5,11.5,"FALSE"
57.67,15.5,"0","0","0","Friday","August","7",15,11.75,"FALSE"
57.67,23.5,"0","0","0","Friday","August","7",13,17,"FALSE"
58,21.25,"0","0","0","Friday","August","8",20.5,22.25,"FALSE"
58,20,"0","0","0","Friday","August","8",27.5,17.5,"FALSE"
58,20.75,"0","0","0","Friday","August","9",30.75,15.75,"FALSE"
58,24,"0","0","0","Friday","August","9",32.5,26.5,"FALSE"
58.28,26.75,"0","0","0","Friday","August","10",27.5,25.75,"FALSE"
58.28,22,"0","0","0","Friday","August","10",29.5,25,"FALSE"
58.67,19.25,"0","0","0","Friday","August","11",26,30.5,"FALSE"
58.67,23.5,"0","0","0","Friday","August","11",26,32.5,"FALSE"
59.23,33.25,"0","0","0","Friday","August","12",30.25,29.6666666666667,"FALSE"
59.23,28.5,"0","0","0","Friday","August","12",28,26.5,"FALSE"
60.61,31,"0","0","0","Friday","August","13",21.3333333333333,25.25,"FALSE"
60.61,27,"0","0","0","Friday","August","13",21.5,27,"FALSE"
60.67,25.75,"0","0","0","Friday","August","14",21.5,26,"FALSE"
60.67,26,"0","0","0","Friday","August","14",24.5,27,"FALSE"
63,25.75,"0","0","0","Friday","August","15",26.5,28.75,"FALSE"
63,31.5,"0","0","0","Friday","August","15",26,27.5,"FALSE"
